Ligand Number	Confidence Score
29337	0.5524
9413	0.5522
18472	0.5521
34003	0.5521
4981	0.5520
11630	0.5518
13484	0.5517
39278	0.5516
8102	0.5516
3834	0.5516
36301	0.5514
11331	0.5513
37463	0.5513
29197	0.5513
39352	0.5511
34107	0.5510
5286	0.5510
21284	0.5510
5834	0.5507
26855	0.5506
5690	0.5506
21209	0.5504
38033	0.5503
39007	0.5503
16001	0.5502
18583	0.5500
29545	0.5500
2255	0.5499
1960	0.5498
40143	0.5497
5753	0.5496
29306	0.5496
11606	0.5496
22359	0.5495
2963	0.5495
18636	0.5493
28385	0.5493
39302	0.5492
7364	0.5492
14088	0.5492
21988	0.5491
9054	0.5489
14799	0.5487
691	0.5487
37390	0.5483
9670	0.5482
24358	0.5482
8767	0.5479
4396	0.5478
33208	0.5478
37283	0.5477
0	0.5476
30861	0.5476
18371	0.5475
40542	0.5473
40922	0.5472
20822	0.5470
7743	0.5469
18785	0.5469
31799	0.5469
39933	0.5468
28674	0.5466
7539	0.5466
6251	0.5466
13670	0.5465
6882	0.5463
11455	0.5462
25931	0.5462
34701	0.5461
27558	0.5460
24691	0.5457
4107	0.5457
39129	0.5456
28459	0.5455
20276	0.5452
6650	0.5450
18743	0.5449
39742	0.5448
8106	0.5448
1801	0.5447
2529	0.5446
5155	0.5446
12736	0.5445
30770	0.5445
32643	0.5443
40643	0.5442
33537	0.5442
18061	0.5442
40166	0.5441
3274	0.5441
216	0.5440
1848	0.5440
26631	0.5438
21330	0.5438
17103	0.5437
24130	0.5437
34594	0.5436
31703	0.5435
19189	0.5435
5358	0.5434
34685	0.5433
20443	0.5433
5227	0.5433
32291	0.5432
28655	0.5431
30569	0.5431
14436	0.5431
3799	0.5431
28026	0.5430
2214	0.5429
36265	0.5429
34882	0.5429
3297	0.5428
20592	0.5427
39960	0.5427
14171	0.5427
8515	0.5424
20076	0.5424
38793	0.5423
36500	0.5422
37375	0.5422
18461	0.5421
21766	0.5421
20045	0.5420
7047	0.5419
16257	0.5419
25897	0.5418
11283	0.5417
6419	0.5417
24159	0.5416
18151	0.5416
34823	0.5413
37460	0.5413
31698	0.5412
38595	0.5411
24418	0.5407
14570	0.5405
23021	0.5402
6954	0.5401
18792	0.5401
35832	0.5400
8017	0.5399
6739	0.5399
16643	0.5398
18822	0.5397
32792	0.5396
6176	0.5396
25205	0.5395
33345	0.5391
15628	0.5390
26945	0.5390
32293	0.5389
19412	0.5389
37895	0.5389
28339	0.5388
28731	0.5387
34996	0.5385
26317	0.5380
24050	0.5380
12421	0.5379
20062	0.5378
5093	0.5377
27325	0.5377
535	0.5372
31235	0.5370
16503	0.5369
39472	0.5369
19681	0.5368
1584	0.5365
27959	0.5364
3522	0.5364
15591	0.5361
24804	0.5361
5305	0.5360
31772	0.5360
934	0.5359
29206	0.5359
8200	0.5356
10342	0.5356
3243	0.5356
40592	0.5355
28112	0.5355
27500	0.5355
26514	0.5353
36964	0.5353
761	0.5352
34991	0.5352
29242	0.5350
15477	0.5349
22825	0.5349
5624	0.5348
1798	0.5348
31989	0.5348
35581	0.5345
26954	0.5345
8479	0.5344
524	0.5344
12261	0.5343
32366	0.5342
19132	0.5341
23975	0.5341
25510	0.5340
3118	0.5340
5414	0.5339
15233	0.5339
38513	0.5338
9184	0.5337
8308	0.5337
20185	0.5335
871	0.5334
37995	0.5334
5839	0.5333
29297	0.5333
3598	0.5333
32209	0.5332
13367	0.5331
22037	0.5330
36325	0.5330
10028	0.5327
31411	0.5325
40181	0.5325
40380	0.5325
9909	0.5324
22694	0.5324
20867	0.5322
24536	0.5322
5708	0.5321
11820	0.5320
2903	0.5319
27	0.5318
27910	0.5318
9457	0.5317
3826	0.5316
14037	0.5315
2362	0.5314
813	0.5314
7300	0.5314
11990	0.5313
5838	0.5313
23204	0.5312
5966	0.5308
31365	0.5307
27464	0.5307
11329	0.5307
36978	0.5306
27785	0.5303
29817	0.5303
38032	0.5302
23617	0.5302
18452	0.5301
20610	0.5301
33911	0.5301
3595	0.5300
8414	0.5298
21081	0.5297
23425	0.5297
26689	0.5295
10693	0.5295
29397	0.5294
15926	0.5294
35272	0.5294
29589	0.5293
21172	0.5292
37087	0.5291
24664	0.5290
26798	0.5289
39443	0.5288
34222	0.5288
12089	0.5288
12168	0.5287
20123	0.5286
38503	0.5286
788	0.5284
21790	0.5284
29664	0.5284
19095	0.5283
34180	0.5282
27915	0.5281
773	0.5279
28311	0.5279
8843	0.5279
16127	0.5279
30946	0.5278
40014	0.5277
37447	0.5277
11792	0.5276
34774	0.5274
12289	0.5273
8283	0.5272
34660	0.5272
28919	0.5272
40763	0.5272
33303	0.5271
27014	0.5270
32669	0.5269
19883	0.5269
3059	0.5267
40385	0.5266
33646	0.5266
33842	0.5266
33686	0.5266
18887	0.5265
17626	0.5264
15065	0.5264
36357	0.5264
10076	0.5262
23922	0.5262
39008	0.5261
269	0.5260
26921	0.5260
27096	0.5257
25718	0.5256
27887	0.5255
20028	0.5253
18212	0.5253
28819	0.5252
29054	0.5251
33515	0.5249
35888	0.5248
1457	0.5246
4136	0.5245
38589	0.5242
36202	0.5242
6618	0.5241
7793	0.5241
6047	0.5241
21868	0.5240
17930	0.5239
1240	0.5239
28096	0.5236
27933	0.5235
8039	0.5234
4565	0.5233
11816	0.5233
38215	0.5233
34673	0.5232
11068	0.5231
5723	0.5231
37797	0.5231
6104	0.5231
6507	0.5228
35997	0.5227
34291	0.5227
8191	0.5227
28145	0.5227
15363	0.5226
39294	0.5226
13196	0.5225
37062	0.5225
11454	0.5224
20785	0.5224
11682	0.5223
38085	0.5223
31811	0.5223
18610	0.5222
60	0.5220
20296	0.5220
22152	0.5219
23749	0.5219
9737	0.5218
23005	0.5217
1472	0.5216
29423	0.5216
17279	0.5216
35402	0.5215
28667	0.5212
28078	0.5211
30296	0.5209
9804	0.5208
5055	0.5208
7281	0.5207
12464	0.5207
25368	0.5207
13788	0.5206
26273	0.5205
11917	0.5205
4659	0.5204
10991	0.5203
1275	0.5203
35046	0.5202
20179	0.5202
25157	0.5202
38666	0.5202
14269	0.5200
9913	0.5200
20040	0.5198
39245	0.5198
40677	0.5198
721	0.5197
35621	0.5197
1468	0.5197
22516	0.5196
4525	0.5196
5484	0.5195
38228	0.5195
33532	0.5195
40720	0.5193
22664	0.5192
21049	0.5192
14129	0.5191
23215	0.5191
4112	0.5190
27673	0.5189
35074	0.5189
30329	0.5188
17311	0.5188
17882	0.5186
22307	0.5185
38878	0.5183
4083	0.5183
17825	0.5182
26856	0.5182
38660	0.5181
8613	0.5181
26867	0.5180
40593	0.5180
28439	0.5178
5258	0.5178
30538	0.5177
29594	0.5176
28992	0.5175
28824	0.5174
36424	0.5174
38479	0.5173
10776	0.5173
32123	0.5172
25262	0.5171
17110	0.5171
1511	0.5171
4283	0.5169
29782	0.5169
24267	0.5168
30300	0.5168
32597	0.5166
21658	0.5166
33619	0.5166
11549	0.5165
40161	0.5165
27581	0.5164
6352	0.5163
38893	0.5163
29753	0.5162
32954	0.5162
10226	0.5160
1816	0.5160
33869	0.5158
19295	0.5157
36303	0.5157
1806	0.5157
20057	0.5157
9261	0.5157
28897	0.5156
18290	0.5154
33048	0.5153
27204	0.5153
12947	0.5152
13968	0.5152
14203	0.5150
20414	0.5150
2477	0.5149
7936	0.5149
10026	0.5148
892	0.5148
33021	0.5148
7995	0.5148
11112	0.5147
38245	0.5146
39070	0.5146
31920	0.5144
9431	0.5143
8762	0.5143
12972	0.5142
18172	0.5141
39770	0.5140
33351	0.5140
14965	0.5137
11214	0.5137
13614	0.5135
37138	0.5135
17027	0.5135
34537	0.5133
16479	0.5133
30689	0.5133
13910	0.5133
1222	0.5131
19918	0.5129
3815	0.5129
7174	0.5128
38685	0.5128
27404	0.5128
11354	0.5127
5068	0.5126
5587	0.5125
13632	0.5125
27617	0.5125
40877	0.5124
25197	0.5124
20020	0.5124
35851	0.5124
4451	0.5123
10683	0.5122
9152	0.5121
23842	0.5119
22895	0.5119
16703	0.5119
10420	0.5118
32191	0.5118
1627	0.5117
38539	0.5117
23523	0.5117
10305	0.5116
39589	0.5116
9789	0.5115
8094	0.5113
38610	0.5113
33840	0.5113
9181	0.5112
31674	0.5112
22168	0.5111
21204	0.5110
33390	0.5110
23919	0.5109
22598	0.5108
4279	0.5106
33377	0.5105
3	0.5104
10196	0.5104
24572	0.5104
27542	0.5104
33863	0.5102
4508	0.5102
13595	0.5101
10715	0.5101
33613	0.5101
18682	0.5101
23082	0.5100
27970	0.5096
2389	0.5096
15223	0.5096
19799	0.5095
10681	0.5095
37713	0.5094
13426	0.5090
30866	0.5090
12150	0.5088
16579	0.5086
36577	0.5085
32770	0.5084
19405	0.5082
99	0.5081
14026	0.5080
28073	0.5079
7735	0.5079
30227	0.5078
8571	0.5077
22783	0.5076
13068	0.5075
33733	0.5075
388	0.5074
10780	0.5073
38984	0.5071
8965	0.5070
7552	0.5070
7553	0.5067
29298	0.5067
28696	0.5066
25716	0.5065
14102	0.5064
21032	0.5063
36626	0.5062
5948	0.5062
22910	0.5061
22194	0.5060
37525	0.5058
5500	0.5057
7956	0.5056
24995	0.5055
1561	0.5054
20961	0.5052
3740	0.5052
24118	0.5051
11124	0.5050
27368	0.5049
10360	0.5049
13946	0.5048
11931	0.5047
18027	0.5046
36127	0.5046
11625	0.5044
29757	0.5044
9472	0.5042
3434	0.5042
24920	0.5041
25406	0.5041
17301	0.5040
15069	0.5039
3414	0.5037
36515	0.5037
539	0.5036
16659	0.5035
20584	0.5035
38809	0.5034
36832	0.5033
12008	0.5032
23790	0.5030
9447	0.5030
39865	0.5028
25534	0.5028
37896	0.5027
6023	0.5025
13034	0.5025
11180	0.5023
40444	0.5023
16445	0.5023
36741	0.5023
31630	0.5022
26021	0.5022
16650	0.5021
33755	0.5021
35844	0.5021
14084	0.5021
25883	0.5018
12537	0.5018
3290	0.5017
10005	0.5014
28351	0.5013
7081	0.5012
20506	0.5011
16784	0.5010
14367	0.5008
18177	0.5008
21378	0.5008
24179	0.5008
39348	0.5007
10939	0.5005
27271	0.5002
39558	0.5000
30409	0.5000
34953	0.5000
7520	0.5000
39932	0.4999
2095	0.4999
28161	0.4998
10660	0.4998
36718	0.4997
25393	0.4996
14890	0.4995
24605	0.4994
37958	0.4992
6991	0.4992
3559	0.4991
23336	0.4990
3508	0.4990
27132	0.4990
13622	0.4989
37067	0.4988
18240	0.4987
15145	0.4986
10462	0.4986
13351	0.4985
37645	0.4984
17467	0.4984
15605	0.4983
17798	0.4983
28126	0.4983
20895	0.4981
27075	0.4980
3325	0.4978
8395	0.4978
6484	0.4978
1858	0.4978
11423	0.4978
24970	0.4976
28950	0.4975
1724	0.4972
29558	0.4972
35713	0.4971
30144	0.4971
21128	0.4969
32881	0.4969
724	0.4968
27716	0.4966
410	0.4966
30968	0.4965
14917	0.4964
32018	0.4964
33787	0.4963
5406	0.4963
14747	0.4961
29871	0.4961
26791	0.4960
16365	0.4960
38625	0.4960
33505	0.4959
29187	0.4959
20365	0.4959
30275	0.4958
13597	0.4958
924	0.4957
3400	0.4955
19538	0.4955
17671	0.4955
27488	0.4953
31011	0.4952
28342	0.4952
15748	0.4951
14453	0.4950
27355	0.4949
18625	0.4949
7478	0.4948
11300	0.4945
7509	0.4945
27383	0.4944
36028	0.4944
1730	0.4943
17494	0.4942
24140	0.4941
13359	0.4940
3338	0.4939
27816	0.4939
36205	0.4939
32784	0.4938
11981	0.4937
32502	0.4936
3147	0.4935
15992	0.4935
6852	0.4934
30671	0.4934
24854	0.4932
17915	0.4932
16420	0.4931
15391	0.4931
31315	0.4930
2622	0.4929
8097	0.4929
13328	0.4929
9692	0.4927
39955	0.4925
23738	0.4923
31010	0.4923
22615	0.4922
24622	0.4922
12279	0.4922
13994	0.4922
4895	0.4921
11885	0.4921
35137	0.4920
319	0.4920
30543	0.4918
4308	0.4918
25341	0.4917
24734	0.4916
1660	0.4916
5774	0.4916
27875	0.4915
35661	0.4914
36137	0.4914
14828	0.4913
21947	0.4912
17105	0.4910
5433	0.4910
4078	0.4910
17413	0.4909
20353	0.4908
28475	0.4908
13403	0.4908
14031	0.4907
10245	0.4906
19255	0.4904
39046	0.4904
15276	0.4904
18408	0.4903
29550	0.4903
12406	0.4903
35980	0.4902
9488	0.4902
13600	0.4901
9016	0.4900
1644	0.4899
14058	0.4899
15510	0.4898
34214	0.4898
2984	0.4897
509	0.4895
21191	0.4895
34147	0.4894
19669	0.4894
5001	0.4893
11652	0.4893
10205	0.4892
11066	0.4892
10137	0.4890
4369	0.4889
38330	0.4888
12262	0.4888
4957	0.4888
33622	0.4885
37174	0.4885
7125	0.4883
6465	0.4883
4760	0.4883
35976	0.4883
9758	0.4882
3774	0.4881
6686	0.4881
21563	0.4881
12411	0.4878
37648	0.4878
23739	0.4878
3407	0.4877
17527	0.4877
19774	0.4877
20998	0.4876
14306	0.4875
16970	0.4874
32332	0.4874
1710	0.4873
4539	0.4873
19626	0.4872
18430	0.4871
18549	0.4871
9246	0.4871
11632	0.4870
25328	0.4869
13445	0.4868
30798	0.4868
40781	0.4867
12967	0.4865
23132	0.4865
26001	0.4864
39943	0.4864
40302	0.4864
12530	0.4863
13140	0.4862
36733	0.4859
33695	0.4858
8674	0.4857
4113	0.4857
5430	0.4855
14531	0.4852
15206	0.4851
12285	0.4848
30532	0.4847
4393	0.4847
17040	0.4846
1063	0.4846
22348	0.4845
15631	0.4845
30183	0.4845
9690	0.4844
3723	0.4844
14606	0.4844
13915	0.4843
36372	0.4843
23378	0.4843
12859	0.4843
8853	0.4842
19191	0.4842
2454	0.4841
16642	0.4841
37075	0.4839
13279	0.4838
13953	0.4837
15933	0.4836
12826	0.4836
39646	0.4836
17344	0.4835
17287	0.4834
10997	0.4834
40561	0.4833
14705	0.4832
37453	0.4831
33120	0.4829
27118	0.4829
11134	0.4828
31234	0.4828
22979	0.4828
1647	0.4827
16580	0.4827
4039	0.4826
34	0.4826
30155	0.4826
11650	0.4825
12315	0.4824
16906	0.4824
10771	0.4823
6141	0.4821
27107	0.4821
14801	0.4818
40477	0.4818
32861	0.4818
17207	0.4818
38771	0.4817
14308	0.4815
14325	0.4815
23159	0.4815
12337	0.4813
39879	0.4812
14375	0.4812
6722	0.4811
19751	0.4811
40211	0.4810
8481	0.4810
13280	0.4809
16871	0.4808
9654	0.4807
19306	0.4807
8040	0.4803
16137	0.4803
20908	0.4801
23685	0.4801
18658	0.4801
20666	0.4799
38077	0.4799
31734	0.4798
12622	0.4798
7643	0.4797
30578	0.4797
1761	0.4797
36903	0.4796
5866	0.4796
1427	0.4796
445	0.4795
29491	0.4795
3801	0.4794
5581	0.4793
14602	0.4793
8709	0.4791
36681	0.4790
20889	0.4790
22693	0.4789
27543	0.4789
18322	0.4789
2767	0.4789
5904	0.4789
24373	0.4788
35904	0.4787
15389	0.4787
33016	0.4786
8677	0.4786
20905	0.4785
21111	0.4785
11008	0.4784
38799	0.4783
29030	0.4782
30714	0.4779
31087	0.4778
3833	0.4778
40581	0.4776
25741	0.4775
8114	0.4774
25583	0.4773
29849	0.4773
5795	0.4772
35942	0.4772
30316	0.4772
37197	0.4772
31385	0.4771
22174	0.4770
8645	0.4769
34622	0.4768
5825	0.4767
18402	0.4766
25670	0.4766
19934	0.4766
40598	0.4765
19887	0.4764
36607	0.4764
34637	0.4764
30821	0.4764
19241	0.4763
17936	0.4763
7263	0.4762
744	0.4762
39269	0.4762
18656	0.4761
38355	0.4760
26375	0.4760
12890	0.4760
35502	0.4759
35014	0.4759
27834	0.4758
4328	0.4758
7152	0.4757
36070	0.4757
3509	0.4756
8540	0.4756
1865	0.4755
6388	0.4755
13113	0.4754
15943	0.4754
8	0.4753
20634	0.4753
18350	0.4752
14621	0.4751
22553	0.4751
17069	0.4750
21238	0.4749
31707	0.4747
455	0.4746
39666	0.4745
39559	0.4744
27994	0.4744
35334	0.4742
2434	0.4741
26713	0.4740
31693	0.4739
32356	0.4739
7498	0.4739
24148	0.4738
18479	0.4736
34162	0.4735
27884	0.4734
31399	0.4734
13574	0.4733
19753	0.4733
37271	0.4732
8096	0.4731
4646	0.4730
21813	0.4728
39781	0.4728
21837	0.4728
7111	0.4727
1871	0.4727
13675	0.4726
27140	0.4726
6677	0.4726
13373	0.4725
4439	0.4724
1963	0.4724
34423	0.4724
11969	0.4722
19758	0.4720
31253	0.4719
13552	0.4718
29579	0.4718
30624	0.4717
38913	0.4717
3282	0.4716
18798	0.4716
4599	0.4715
37440	0.4714
39338	0.4713
3383	0.4712
20430	0.4712
22320	0.4711
30552	0.4711
15029	0.4710
16260	0.4710
38860	0.4709
1049	0.4707
12669	0.4707
1098	0.4706
36322	0.4705
23700	0.4705
9887	0.4704
16758	0.4703
4641	0.4700
7102	0.4699
35717	0.4698
19118	0.4696
14095	0.4693
40419	0.4691
21706	0.4691
4150	0.4690
15963	0.4690
33965	0.4689
11023	0.4688
25363	0.4687
15339	0.4687
1791	0.4687
15217	0.4684
19808	0.4684
40773	0.4680
29916	0.4680
26665	0.4679
35385	0.4679
19642	0.4679
29229	0.4679
36075	0.4678
39280	0.4676
6775	0.4675
24826	0.4675
19044	0.4675
19056	0.4674
14941	0.4674
5438	0.4674
33391	0.4673
26211	0.4673
1440	0.4673
10192	0.4672
24893	0.4672
13644	0.4672
24963	0.4671
22368	0.4670
3824	0.4669
89	0.4668
18057	0.4668
12956	0.4667
31726	0.4666
18492	0.4666
16300	0.4665
26011	0.4663
10725	0.4662
22675	0.4662
39728	0.4661
10899	0.4661
12239	0.4660
36920	0.4660
29919	0.4659
32632	0.4659
36977	0.4657
5107	0.4656
8626	0.4655
35861	0.4653
7850	0.4653
40318	0.4653
23889	0.4652
23609	0.4652
9065	0.4651
24948	0.4651
30501	0.4651
2867	0.4650
14345	0.4649
20770	0.4648
27804	0.4648
3915	0.4648
16984	0.4647
10092	0.4644
11043	0.4644
20795	0.4642
4860	0.4641
11090	0.4640
29168	0.4639
39266	0.4637
39415	0.4637
39495	0.4637
19762	0.4636
26865	0.4636
17624	0.4636
7332	0.4636
8343	0.4635
40839	0.4635
7819	0.4633
38113	0.4630
26545	0.4630
13894	0.4628
32098	0.4628
37582	0.4626
15341	0.4626
39403	0.4623
29357	0.4621
31324	0.4620
6656	0.4620
35535	0.4619
27748	0.4619
30256	0.4618
8066	0.4618
18405	0.4615
27685	0.4611
30763	0.4611
18586	0.4610
1188	0.4610
11171	0.4608
24165	0.4607
38838	0.4606
10153	0.4606
36953	0.4605
26971	0.4604
38577	0.4604
8425	0.4603
6491	0.4602
6815	0.4601
9063	0.4600
27390	0.4600
39099	0.4598
23629	0.4597
27696	0.4597
23001	0.4596
40582	0.4595
36073	0.4595
40469	0.4595
28840	0.4592
8801	0.4590
14247	0.4590
6861	0.4589
37656	0.4589
22867	0.4589
22674	0.4589
8429	0.4588
35869	0.4588
25402	0.4588
26852	0.4586
23437	0.4586
27873	0.4585
4373	0.4585
38147	0.4584
16276	0.4582
5412	0.4582
27038	0.4581
15294	0.4580
36534	0.4580
17819	0.4578
15881	0.4577
24360	0.4577
5224	0.4576
35034	0.4575
15365	0.4574
5992	0.4574
36523	0.4573
8959	0.4573
31505	0.4573
21256	0.4571
26456	0.4570
25635	0.4570
19240	0.4568
17717	0.4568
36660	0.4566
40266	0.4566
40719	0.4565
36723	0.4562
10348	0.4562
37849	0.4562
35171	0.4560
4147	0.4558
10824	0.4557
25665	0.4557
32470	0.4555
39762	0.4554
25617	0.4554
8972	0.4551
31383	0.4551
22890	0.4550
33670	0.4549
1916	0.4548
32871	0.4548
35465	0.4547
8625	0.4546
29265	0.4545
31069	0.4545
37104	0.4545
19930	0.4544
27285	0.4542
28399	0.4541
1439	0.4539
40354	0.4538
26491	0.4537
19448	0.4536
25512	0.4536
9445	0.4535
23915	0.4534
6567	0.4534
4238	0.4534
29435	0.4533
21274	0.4533
40180	0.4533
6833	0.4532
37840	0.4532
33667	0.4532
29883	0.4531
8786	0.4531
40081	0.4531
39196	0.4530
11552	0.4528
38823	0.4525
34680	0.4525
10410	0.4525
36680	0.4524
16543	0.4524
39612	0.4521
32618	0.4520
12543	0.4520
40831	0.4519
4937	0.4517
33179	0.4516
24143	0.4516
20673	0.4514
26917	0.4513
4862	0.4512
26280	0.4511
21520	0.4510
866	0.4509
38760	0.4509
39292	0.4509
4967	0.4508
27564	0.4508
2831	0.4508
23562	0.4507
31341	0.4506
11326	0.4505
25110	0.4505
6237	0.4504
24725	0.4504
30458	0.4503
29768	0.4502
11821	0.4501
8702	0.4501
22251	0.4500
258	0.4500
23709	0.4500
21655	0.4500
31908	0.4499
3309	0.4498
1729	0.4497
25252	0.4496
23205	0.4495
11864	0.4494
35933	0.4493
23059	0.4492
33895	0.4489
9021	0.4484
22631	0.4483
11502	0.4483
30040	0.4483
660	0.4481
39014	0.4481
19537	0.4480
29503	0.4478
18669	0.4477
15090	0.4475
33860	0.4475
7738	0.4474
15833	0.4473
9800	0.4472
31131	0.4471
10673	0.4470
12229	0.4470
16687	0.4470
17024	0.4470
16	0.4469
25317	0.4465
8030	0.4464
10613	0.4463
33490	0.4463
37351	0.4463
33837	0.4462
26253	0.4462
4515	0.4462
1895	0.4461
10104	0.4461
31901	0.4460
13694	0.4459
4266	0.4458
37852	0.4457
9036	0.4457
40912	0.4456
32096	0.4455
23151	0.4455
25200	0.4455
25666	0.4454
20932	0.4453
6548	0.4453
23352	0.4451
39622	0.4451
18034	0.4450
34921	0.4450
37564	0.4449
11824	0.4448
36116	0.4446
35164	0.4445
39603	0.4445
3395	0.4444
15111	0.4443
26658	0.4439
32246	0.4439
38570	0.4438
27539	0.4437
11184	0.4437
29096	0.4435
21115	0.4434
8841	0.4430
10820	0.4430
17461	0.4430
15243	0.4429
2278	0.4428
18521	0.4427
19772	0.4427
15792	0.4424
3563	0.4424
18773	0.4424
34671	0.4424
13377	0.4424
9277	0.4423
37304	0.4421
30876	0.4420
20438	0.4420
10866	0.4420
11439	0.4419
12899	0.4418
4798	0.4418
15519	0.4417
37044	0.4416
26735	0.4415
34596	0.4414
1896	0.4414
27241	0.4413
15678	0.4413
34352	0.4412
20986	0.4412
11305	0.4412
27763	0.4411
33393	0.4411
13842	0.4410
12815	0.4410
27173	0.4409
40872	0.4408
6736	0.4407
3931	0.4406
25913	0.4405
15380	0.4405
29643	0.4404
16583	0.4404
37162	0.4403
573	0.4402
38101	0.4400
34859	0.4400
21062	0.4399
30472	0.4398
21260	0.4397
20760	0.4397
20502	0.4397
27608	0.4396
8911	0.4396
31016	0.4395
8878	0.4394
6596	0.4392
6152	0.4392
1125	0.4390
33638	0.4390
37426	0.4390
39009	0.4390
677	0.4387
8103	0.4387
8262	0.4386
28979	0.4386
40437	0.4385
6693	0.4385
24612	0.4385
2730	0.4385
4742	0.4385
27218	0.4384
18927	0.4384
7503	0.4383
25796	0.4381
17049	0.4381
25874	0.4380
30230	0.4379
19884	0.4379
21196	0.4378
6291	0.4377
15028	0.4376
26686	0.4376
28509	0.4376
8896	0.4375
31918	0.4374
34768	0.4374
15668	0.4374
8279	0.4373
8666	0.4373
33020	0.4373
11547	0.4373
11661	0.4372
38631	0.4371
25938	0.4371
29999	0.4370
18789	0.4370
12688	0.4369
23105	0.4369
36506	0.4368
1633	0.4368
18464	0.4367
24199	0.4366
22913	0.4366
40148	0.4365
10195	0.4365
8971	0.4363
2216	0.4363
9422	0.4362
29469	0.4361
35529	0.4359
20596	0.4359
7595	0.4359
39128	0.4357
16308	0.4356
16151	0.4356
25868	0.4356
11686	0.4356
40866	0.4355
19391	0.4355
317	0.4354
30218	0.4354
2955	0.4353
1481	0.4353
25070	0.4352
7624	0.4351
26529	0.4349
4766	0.4348
4763	0.4348
18266	0.4348
19677	0.4347
4139	0.4347
31485	0.4346
37868	0.4345
31300	0.4345
9595	0.4345
35792	0.4343
9607	0.4342
13463	0.4341
34264	0.4341
15310	0.4340
38883	0.4340
37298	0.4340
9657	0.4339
40109	0.4339
8826	0.4336
7797	0.4336
21702	0.4333
23774	0.4332
5352	0.4332
10077	0.4331
27402	0.4330
16872	0.4329
11628	0.4329
1819	0.4328
19773	0.4326
28485	0.4326
11479	0.4325
4561	0.4324
31713	0.4322
9644	0.4321
13397	0.4321
32794	0.4321
25961	0.4320
23880	0.4319
22667	0.4318
33095	0.4318
1302	0.4316
29188	0.4316
39741	0.4315
39242	0.4315
20016	0.4315
15941	0.4315
19631	0.4315
37167	0.4314
31695	0.4314
7206	0.4313
39130	0.4312
7637	0.4311
37925	0.4311
30493	0.4305
21258	0.4303
35516	0.4303
37119	0.4303
10791	0.4302
36401	0.4302
30536	0.4301
40198	0.4300
29953	0.4300
36333	0.4298
1874	0.4298
12399	0.4297
31641	0.4297
9149	0.4296
6500	0.4296
37287	0.4296
33443	0.4295
6459	0.4295
6215	0.4294
7199	0.4294
181	0.4294
31704	0.4294
1533	0.4293
32131	0.4292
17714	0.4292
20719	0.4292
588	0.4290
17813	0.4289
29685	0.4288
8394	0.4288
24149	0.4288
17849	0.4287
5629	0.4287
27624	0.4284
18277	0.4284
36610	0.4284
3518	0.4284
4388	0.4283
11672	0.4282
19778	0.4282
15256	0.4280
405	0.4279
7210	0.4279
12273	0.4279
27588	0.4279
24270	0.4278
1123	0.4276
9125	0.4275
38312	0.4274
6607	0.4273
794	0.4273
13095	0.4272
5345	0.4271
10886	0.4271
17888	0.4271
31639	0.4269
35536	0.4268
13039	0.4268
5046	0.4268
4916	0.4266
38043	0.4266
19673	0.4265
34586	0.4265
18504	0.4264
6808	0.4264
10650	0.4263
34513	0.4263
34497	0.4262
32005	0.4260
10230	0.4259
1843	0.4259
11503	0.4258
10617	0.4258
29775	0.4256
7581	0.4256
14905	0.4256
24233	0.4255
12424	0.4254
28111	0.4253
9044	0.4252
31925	0.4251
19179	0.4250
10531	0.4249
15545	0.4249
27871	0.4248
24005	0.4248
22492	0.4248
27583	0.4247
7004	0.4247
29317	0.4246
27169	0.4246
15534	0.4246
17623	0.4244
14194	0.4244
684	0.4243
21708	0.4243
6709	0.4242
32097	0.4242
24979	0.4240
6319	0.4240
8620	0.4240
39249	0.4239
10848	0.4238
20527	0.4237
5115	0.4237
8809	0.4236
6292	0.4236
30327	0.4236
3076	0.4236
28642	0.4235
3110	0.4235
16680	0.4234
25276	0.4233
4944	0.4233
33373	0.4231
12653	0.4231
31101	0.4229
6329	0.4228
36220	0.4227
28257	0.4227
914	0.4227
1586	0.4227
4722	0.4227
38426	0.4227
12095	0.4227
13331	0.4226
21542	0.4226
29553	0.4225
34415	0.4225
40804	0.4224
19870	0.4222
40668	0.4222
14610	0.4220
26675	0.4219
26268	0.4219
3517	0.4219
598	0.4219
15816	0.4216
7392	0.4216
34880	0.4215
9512	0.4215
20585	0.4214
20798	0.4214
12079	0.4213
14312	0.4213
36097	0.4213
26298	0.4213
27264	0.4213
24606	0.4211
37076	0.4211
21208	0.4211
37233	0.4210
19433	0.4208
35372	0.4207
27004	0.4207
30712	0.4207
35695	0.4206
23717	0.4206
40163	0.4205
5724	0.4205
10706	0.4204
12986	0.4204
2469	0.4200
1131	0.4198
13621	0.4198
14780	0.4196
20850	0.4196
32583	0.4196
33909	0.4194
19699	0.4194
1741	0.4193
34385	0.4193
26676	0.4193
39184	0.4192
16632	0.4191
685	0.4191
27101	0.4189
12546	0.4189
26821	0.4188
23298	0.4188
11702	0.4187
36376	0.4186
23706	0.4185
36991	0.4184
19267	0.4183
5302	0.4182
36946	0.4180
15475	0.4179
19908	0.4179
32004	0.4178
33347	0.4177
39792	0.4177
1958	0.4177
15004	0.4176
35557	0.4176
10751	0.4176
38051	0.4176
1165	0.4175
30681	0.4174
30676	0.4174
28762	0.4174
37193	0.4173
37606	0.4172
24537	0.4170
28804	0.4170
